Date,Serial,Model,PartNumber,Status,Red Led X Status,Red Led X Time
15/10/2022,AL47265374-AKMX771224100253-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
15/10/2022,AL47265374-AKMX771224100254-BB-A.01,Topaz,,False,,
15/10/2022,AL47265374-AKMX771224100254-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
15/10/2022,AL47265374-AKMX771224100256-BB-A.01,Topaz,47265374+A+1,False,,
15/10/2022,AL47265374-AKMX771224100256-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
15/10/2022,AL47265374-AKMX771224100257-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
15/10/2022,AL47265374-AKMX771224100258-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
15/10/2022,AL47265374-AKMX771224100260-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
19/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200001-BB-A.01,Topaz,,False,,
17/10/2022,AL47265374-AKMX771224200002-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200003-BB-A.01,Topaz,47265374+A+1,True,True,0.716500
17/10/2022,AL47265374-AKMX771224200004-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200005-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200006-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200007-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200008-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200012-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
17/10/2022,AL47265374-AKMX771224200013-BB-A.01,Topaz,47265374+A+1,True,True,0.717500
17/10/2022,AL47265374-AKMX771224200014-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200016-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200017-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200018-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
17/10/2022,AL47265374-AKMX771224200018-BB-A.01,Topaz,,False,,
20/10/2022,AL47265374-AKMX771224200018-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200019-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200020-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200021-BB-A.01,Topaz,47265374+A+1,False,,
20/10/2022,AL47265374-AKMX771224200021-BB-A.01,Topaz,47265374+A+1,True,True,0.724000
17/10/2022,AL47265374-AKMX771224200022-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200024-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
17/10/2022,AL47265374-AKMX771224200025-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200026-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200027-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200028-BB-A.01,Topaz,47265374+A+1,False,,
20/10/2022,AL47265374-AKMX771224200028-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200028-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200029-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200029-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200030-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200030-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200031-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
17/10/2022,AL47265374-AKMX771224200032-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200033-BB-A.01,Topaz,47265374+A+1,True,True,0.722900
17/10/2022,AL47265374-AKMX771224200036-BB-A.01,Topaz,47265374+A+1,True,True,0.722900
17/10/2022,AL47265374-AKMX771224200037-BB-A.01,Topaz,47265374+A+1,True,True,0.723500
17/10/2022,AL47265374-AKMX771224200038-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200039-BB-A.01,Topaz,47265374+A+1,True,True,0.723500
17/10/2022,AL47265374-AKMX771224200040-BB-A.01,Topaz,47265374+A+1,False,True,0.718500
17/10/2022,AL47265374-AKMX771224200040-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200041-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200041-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200041-BB-A.01,Topaz,47265374+A+1,False,True,0.721000
17/10/2022,AL47265374-AKMX771224200042-BB-A.01,Topaz,47265374+A+1,False,True,0.715300
17/10/2022,AL47265374-AKMX771224200042-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200043-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200044-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200044-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
17/10/2022,AL47265374-AKMX771224200045-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
17/10/2022,AL47265374-AKMX771224200046-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200047-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
17/10/2022,AL47265374-AKMX771224200048-BB-A.01,Topaz,47265374+A+1,True,True,0.725000
17/10/2022,AL47265374-AKMX771224200049-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200050-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
20/10/2022,AL47265374-AKMX771224200051-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
17/10/2022,AL47265374-AKMX771224200051-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200052-BB-A.01,Topaz,47265374+A+1,True,True,0.717500
17/10/2022,AL47265374-AKMX771224200053-BB-A.01,Topaz,47265374+A+1,True,True,0.714000
17/10/2022,AL47265374-AKMX771224200054-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200055-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200056-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
20/10/2022,AL47265374-AKMX771224200057-BB-A.01,Topaz,47265374+A+1,False,,
20/10/2022,AL47265374-AKMX771224200057-BB-A.01,Topaz,,False,,
20/10/2022,AL47265374-AKMX771224200057-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200057-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200058-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200058-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200059-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200059-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200059-BB-A.01,Topaz,47265374+A+1,False,,
17/10/2022,AL47265374-AKMX771224200059-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
17/10/2022,AL47265374-AKMX771224200060-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200061-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200062-BB-A.01,Topaz,47265374+A+1,True,True,0.718500
17/10/2022,AL47265374-AKMX771224200063-BB-A.01,Topaz,47265374+A+1,True,True,0.722900
17/10/2022,AL47265374-AKMX771224200064-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200065-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200066-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200067-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
17/10/2022,AL47265374-AKMX771224200068-BB-A.01,Topaz,47265374+A+1,True,True,0.707100
17/10/2022,AL47265374-AKMX771224200069-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
17/10/2022,AL47265374-AKMX771224200070-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
17/10/2022,AL47265374-AKMX771224200071-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200072-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200073-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200074-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
17/10/2022,AL47265374-AKMX771224200075-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200076-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200077-BB-A.01,Topaz,47265374+A+1,True,True,0.714000
17/10/2022,AL47265374-AKMX771224200078-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200080-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200080-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200081-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
17/10/2022,AL47265374-AKMX771224200082-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200083-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200084-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200085-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
17/10/2022,AL47265374-AKMX771224200086-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200086-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200089-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200096-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200096-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200096-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200097-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200097-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200097-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200099-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200103-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200104-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200105-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200106-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200107-BB-A.01,Topaz,47265374+A+1,True,True,0.724500
18/10/2022,AL47265374-AKMX771224200108-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200109-BB-A.01,Topaz,47265374+A+1,True,True,0.722900
18/10/2022,AL47265374-AKMX771224200110-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
18/10/2022,AL47265374-AKMX771224200111-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200111-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
18/10/2022,AL47265374-AKMX771224200112-BB-A.01,Topaz,47265374+A+1,False,True,0.721000
18/10/2022,AL47265374-AKMX771224200112-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200112-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
18/10/2022,AL47265374-AKMX771224200113-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200114-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200115-BB-A.01,Topaz,47265374+A+1,False,True,0.722900
18/10/2022,AL47265374-AKMX771224200115-BB-A.01,Topaz,47265374+A+1,True,True,0.723500
18/10/2022,AL47265374-AKMX771224200116-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
18/10/2022,AL47265374-AKMX771224200116-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
18/10/2022,AL47265374-AKMX771224200117-BB-A.01,Topaz,47265374+A+1,False,True,0.739900
18/10/2022,AL47265374-AKMX771224200117-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
18/10/2022,AL47265374-AKMX771224200117-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200118-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200120-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200121-BB-A.01,Topaz,47265374+A+1,True,True,0.716500
18/10/2022,AL47265374-AKMX771224200122-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200123-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200125-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200125-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200125-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200126-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200127-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
18/10/2022,AL47265374-AKMX771224200128-BB-A.01,Topaz,47265374+A+1,False,True,0.725400
18/10/2022,AL47265374-AKMX771224200128-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
18/10/2022,AL47265374-AKMX771224200129-BB-A.01,Topaz,47265374+A+1,True,True,0.724500
18/10/2022,AL47265374-AKMX771224200130-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200131-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200132-BB-A.01,Topaz,47265374+A+1,True,True,0.717500
18/10/2022,AL47265374-AKMX771224200137-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200138-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200139-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200140-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200141-BB-A.01,Topaz,47265374+A+1,False,False,0.000000
18/10/2022,AL47265374-AKMX771224200141-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200141-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200143-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200144-BB-A.01,Topaz,47265374+A+1,False,True,0.722900
29/10/2022,AL47265374-AKMX771224200144-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
20/10/2022,AL47265374-AKMX771224200144-BB-A.01,Topaz,47265374+A+1,False,True,0.725900
18/10/2022,AL47265374-AKMX771224200146-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
18/10/2022,AL47265374-AKMX771224200148-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200149-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200150-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
18/10/2022,AL47265374-AKMX771224200150-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200150-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200150-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200150-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200151-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200153-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200154-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
18/10/2022,AL47265374-AKMX771224200155-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200156-BB-A.01,Topaz,47265374+A+1,True,True,0.666900
18/10/2022,AL47265374-AKMX771224200156-BB-A.01,Topaz,47265374+A+1,False,False,0.664700
19/10/2022,AL47265374-AKMX771224200158-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200158-BB-A.01,Topaz,47265374+A+1,False,False,0.638900
18/10/2022,AL47265374-AKMX771224200158-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200159-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
18/10/2022,AL47265374-AKMX771224200160-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
18/10/2022,AL47265374-AKMX771224200161-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200162-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
18/10/2022,AL47265374-AKMX771224200162-BB-A.01,Topaz,47265374+A+1,False,False,0.603900
18/10/2022,AL47265374-AKMX771224200163-BB-A.01,Topaz,47265374+A+1,True,True,0.719400
18/10/2022,AL47265374-AKMX771224200166-BB-A.01,Topaz,47265374+A+1,True,True,0.714000
18/10/2022,AL47265374-AKMX771224200168-BB-A.01,Topaz,,False,,
19/10/2022,AL47265374-AKMX771224200168-BB-A.01,Topaz,47265374+A+1,True,True,0.721700
18/10/2022,AL47265374-AKMX771224200169-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
18/10/2022,AL47265374-AKMX771224200169-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200169-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200169-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200170-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200171-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200171-BB-A.01,Topaz,,False,,
19/10/2022,AL47265374-AKMX771224200171-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
20/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200172-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200173-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200173-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200175-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200176-BB-A.01,Topaz,47265374+A+1,True,True,0.724000
18/10/2022,AL47265374-AKMX771224200177-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
19/10/2022,AL47265374-AKMX771224200178-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200178-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200179-BB-A.01,Topaz,47265374+A+1,True,True,0.710900
18/10/2022,AL47265374-AKMX771224200181-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
18/10/2022,AL47265374-AKMX771224200182-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200182-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200182-BB-A.01,Topaz,,False,,
19/10/2022,AL47265374-AKMX771224200182-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200183-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200184-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
19/10/2022,AL47265374-AKMX771224200185-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200185-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200186-BB-A.01,Topaz,47265374+A+1,True,True,0.722900
18/10/2022,AL47265374-AKMX771224200187-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200188-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200189-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200190-BB-A.01,Topaz,47265374+A+1,True,True,0.717500
18/10/2022,AL47265374-AKMX771224200191-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200192-BB-A.01,Topaz,47265374+A+1,True,True,0.724500
18/10/2022,AL47265374-AKMX771224200193-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200193-BB-A.01,Topaz,47265374+A+1,False,False,0.603900
19/10/2022,AL47265374-AKMX771224200194-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200194-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200194-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200194-BB-A.01,Topaz,,False,,
18/10/2022,AL47265374-AKMX771224200195-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
18/10/2022,AL47265374-AKMX771224200198-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
18/10/2022,AL47265374-AKMX771224200198-BB-A.01,Topaz,47265374+A+1,False,,
18/10/2022,AL47265374-AKMX771224200198-BB-A.01,Topaz,,False,,
19/10/2022,AL47265374-AKMX771224200199-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200200-BB-A.01,Topaz,47265374+A+1,True,True,0.714000
18/10/2022,AL47265374-AKMX771224200201-BB-A.01,Topaz,47265374+A+1,True,True,0.716500
18/10/2022,AL47265374-AKMX771224200202-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
18/10/2022,AL47265374-AKMX771224200203-BB-A.01,Topaz,47265374+A+1,True,True,0.721000
18/10/2022,AL47265374-AKMX771224200204-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
19/10/2022,AL47265374-AKMX771224200205-BB-A.01,Topaz,47265374+A+1,True,True,0.723500
18/10/2022,AL47265374-AKMX771224200210-BB-A.01,Topaz,47265374+A+1,True,True,0.716500
18/10/2022,AL47265374-AKMX771224200211-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200211-BB-A.01,Topaz,47265374+A+1,True,True,0.718500
19/10/2022,AL47265374-AKMX771224200212-BB-A.01,Topaz,47265374+A+1,True,True,0.720200
19/10/2022,AL47265374-AKMX771224200213-BB-A.01,Topaz,47265374+A+1,True,True,0.720200
19/10/2022,AL47265374-AKMX771224200214-BB-A.01,Topaz,47265374+A+1,True,True,0.720200
18/10/2022,AL47265374-AKMX771224200215-BB-A.01,Topaz,47265374+A+1,True,True,0.712500
18/10/2022,AL47265374-AKMX771224200216-BB-A.01,Topaz,47265374+A+1,True,True,0.718500
19/10/2022,AL47265374-AKMX771224200217-BB-A.01,Topaz,47265374+A+1,True,True,0.718500
19/10/2022,AL47265374-AKMX771224200219-BB-A.01,Topaz,47265374+A+1,True,True,0.717500
18/10/2022,AL47265374-AKMX771224200220-BB-A.01,Topaz,47265374+A+1,True,True,0.715300
19/10/2022,AL47265374-AKMX771224200221-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
19/10/2022,AL47265374-AKMX771224200222-BB-A.01,Topaz,47265374+A+1,True,True,0.709100
19/10/2022,AL47265374-AKMX771224200223-BB-A.01,Topaz,47265374+A+1,True,True,0.705900
20/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,True,0.725400
19/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,False,0.653100
20/10/2022,AL47265374-AKMX771224200224-BB-A.01,Topaz,47265374+A+1,False,True,0.727000
19/10/2022,AL47265374-AKMX771224200225-BB-A.01,Topaz,47265374+A+1,False,,
20/10/2022,AL47265374-AKMX771224200225-BB-A.01,Topaz,47265374+A+1,True,True,0.722300
19/10/2022,AL47265374-AKMX771224200225-BB-A.01,Topaz,47265374+A+1,False,,
19/10/2022,AL47265374-AKMX771224200225-BB-A.01,Topaz,47265374+A+1,False,False,0.653800
19/10/2022,AL47265374-AKMX771224200225-BB-A.01,Topaz,47265374+A+1,False,False,0.656300
19/10/2022,AL47265374-AKMX771224200226-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
19/10/2022,AL47265374-AKMX771224200227-BB-A.01,Topaz,47265374+A+1,True,True,0.739900
19/10/2022,AL47265374-AKMX771224200228-BB-A.01,Topaz,47265374+A+1,False,False,0.656300
